	Restaurant_Name	Address	Rating
1	Sushi Ran	107 Caledonia St.Sausalito, CA 94965	14.0
2	Sushi Zone	1815 Market St., # 5San Francisco, CA 94103	14.0
3	Tamarindo Antojeria Mexicana	468 Eighth St.Oakland, CA 94607	14.0
4	Tamarine	546 University Ave.Palo Alto, CA 94301	14.0
5	Tap 415	Westfield San Francisco Centre, 4th Floor 845 Market St.San Francisco, CA 941	14.0
6	Thep Phanom	400 Waller St.San Francisco, CA 94117	14.0
7	1300 on Fillmore 	Fillmore Heritage Center1300 Fillmore St.San Francisco, CA 941	14.0
8	The Tipsy Pig	2231 Chestnut St.San Francisco, CA 94123	14.0
9	Ton Kiang	5821 Geary Blvd.San Francisco, CA 94118	14.0
0	Tony's Pizza Napoletana	1570 Stockton St.San Francisco, CA 94133	14.0
1	TRACE	W San Francisco181 3rd St.San Francisco, CA 94103	14.0
2	Tsunami	1306 Fulton St.San Francisco, CA 94117	14.0
3	Uncle Yu's	999 Oak Hill Rd.Lafayette, CA 94549	14.0
4	Universal Cafe	2814 19th St.San Francisco, CA 94110	14.0
5	Urbano Latino	4307 Telegraph Ave.Oakland, CA 946	14.0
6	Uva Enoteca	568 Haight St.San Francisco, CA 94117	14.0
7	Uzen	5415 College Ave.Oakland, CA 946	14.0
8	Va de Vi Bistro	1511 Mt. Diablo Blvd.Walnut Creek, CA 94596	14.0
9	Vega	419 Cortland Ave.San Francisco, CA 941	14.0
0	Waterbar	399 The EmbarcaderoSan Francisco, CA 94105	14.0
1	Yank Sing	49 Stevenson St.San Francisco, CA 94105	14.0
2	Yank Sing	Rincon Center101 Spear St.San Francisco, CA 94105	14.0
3	Yuzuki Japanese Eatery	598 Guerrero St.San Francisco, CA 941	14.0
4	Zarzuela	2000 Hyde St.San Francisco, CA 94109	14.0
5	Zero Zero	826 Folsom St.San Francisco, CA 94107	14.0
6	Zingari Ristorante	The Donatello501 Post St.San Francisco, CA 94102	14.0
0	Acquerello	1722 Sacramento St.San Francisco, CA 94109	15.0
1	AL's Place	1499 Valencia St.San Francisco, CA 941	15.0
2	AQ Restaurant & Bar	1085 Mission St.San Francisco, CA 94103	15.0
3	Aziza	5800 Geary St.San Francisco, CA 94121	15.0
4	Bar Agricole	355 11th St.San Francisco, CA 94103	15.0
5	Bar Tartine	561 Valencia St.San Francisco, CA 94110	15.0
6	Campton Place Restaurant	Campton Place Hotel340 Stockton St.San Francisco, CA 941	15.0
7	Chez Panisse Cafe	1517 Shattuck Ave.Berkeley, CA 94709	15.0
8	Cotogna	"490 Pacific Ave.San Francisco, CA 94133
 |"	15.0
9	Da Flora	701 Columbus Ave.San Francisco, CA 941	15.0
0	Dopo	4293 Piedmont Ave.Oakland, CA 94611	15.0
1	THIS RESTAURANT IS CLOSED Fleur de Lys	777 Sutter St.San Francisco, CA 941	15.0
2	Hamano Sushi	1332 Castro St.San Francisco, CA 94114	15.0
3	Insalata's	120 Sir Francis Drake Blvd.San Anselmo, CA 94960	15.0
4	Jardinière	"300 Grove St.San Francisco, CA 94102 | Menu

 | Photos

 "	15.0
5	Kokkari	200 Jackson St.San Francisco, CA 94111	15.0
6	La Ciccia	291 30th St.San Francisco, CA 94131	15.0
7	Locanda Osteria & Bar	"557 Valencia St.San Francisco, CA 94110 | Menu

 |"	15.0
8	Luce	InterContinental San Francisco888 Howard St.San Francisco, CA 94103	15.0
9	Madera	Rosewood Sand Hill2825 Sand Hill Rd.Menlo Park, CA 94025	15.0
0	Parallel 37	The Ritz-Carlton, San Francisco600 Stockton St.San Francisco, CA 94108	15.0
1	Perbacco Ristorante + Bar	230 California St.San Francisco, CA 94111	15.0
2	Prima Ristorante	1522 N. Main St.Walnut Creek, CA 94596	15.0
3	Prospect	Infinity Towers300 Spear St.San Francisco, CA 94105	15.0
4	Range	842 Valencia St.San Francisco, CA 94110	15.0
5	Restaurant Mitsunobu	325 Sharon Park Dr.Menlo Park, CA 94025	15.0
6	RN74	"Millennium Tower301 Mission St.San Francisco, CA 94105 | Menu


 "	15.0
7	Slanted Door	Ferry Building Marketplace1 Ferry BuildingSan Francisco, CA 94111	15.0
8	Sushi Sam's	218 E. Third Ave.San Mateo, CA 94401	15.0
9	Terzo	3011 Steiner St.San Francisco, CA 94123	15.0
0	Town Hall	342 Howard St.San Francisco, CA 94105	15.0
1	Village Sake	19 Bolinas Rd.Fairfax, CA 949	15.0
2	Zuni Cafe	1658 Market St.San Francisco, CA 94102	15.0
0	Baume	201 S. California Ave. Palo Alto, CA 94306	16.0
1	Benu	22 Hawthorne St.San Francisco, CA 94105	16.0
2	Boulevard	1 Mission St.San Francisco, CA 94105	16.0
3	Chez Panisse	1517 Shattuck Ave.Berkeley, CA 94709	16.0
4	Commonwealth	2224 Mission St.San Francisco, CA 94110	16.0
5	Delfina	3621 18th St.San Francisco, CA 94110	16.0
6	La Folie	2316 Polk St.San Francisco, CA 941	16.0
7	Michael Mina	"252 California St.San Francisco, CA 94111 | Menu

 | Photos

 "	16.0
8	Omakase	665 Townsend St.San Francisco, CA 941	16.0
9	One Market	"1 Market St.San Francisco, CA 94105 | Menu

 |"	16.0
0	Quince	470 Pacific Ave.San Francisco, CA 94133	16.0
1	Spruce	3640 Sacramento St.San Francisco, CA 94118	16.0
2	The Village Pub	2967 Woodside Rd.Woodside, CA 94062	16.0
0	Atelier Crenn	"3127 Fillmore St.San Francisco, CA 94123 | Menu

 | Photos

 "	17.0
1	Gary Danko	"800 North Point St.San Francisco, CA 94109 | Menu

 | Photos

 "	17.0
0	Saison	"178 Townsend St.San Francisco, CA 94107 | Menu

 |"	18.0
